timestamp,close,high,low,trade_count,open,volume,vwap
2021-05-27 04:00:00+00:00,391.62,392.9,391.44,8606,392.41,959890,392.03
2021-05-28 04:00:00+00:00,392.33,393.41,392.06,7310,393.2,635828,392.84
2021-06-01 04:00:00+00:00,391.91,394.76,391.52,6269,394.66,680862,392.64
2021-06-02 04:00:00+00:00,392.55,393.36,391.6,6446,392.5,628822,392.37
2021-06-03 04:00:00+00:00,391.1,392.24,388.82,6307,390.43,771761,390.98
2021-06-04 04:00:00+00:00,394.67,394.97,392.92,10189,392.97,910318,394.23
2021-06-07 04:00:00+00:00,394.32,394.83,393.37,9535,394.71,991984,393.96
2021-06-08 04:00:00+00:00,394.36,395.23,392.65,5708,395.22,625795,394.28
2021-06-09 04:00:00+00:00,393.73,395.28,393.6,4919,395.22,472970,394.51
2021-06-10 04:00:00+00:00,395.56,396.57,393.78,5527,395.03,588662,395.61
2021-06-11 04:00:00+00:00,396.34,396.36,394.91,5009,396.17,527131,395.61
2021-06-14 04:00:00+00:00,397.19,397.19,395.15,6329,396.39,646111,395.73
2021-06-15 04:00:00+00:00,396.46,397.34,395.58,6146,397.34,570633,396.33
2021-06-16 04:00:00+00:00,394.16,396.76,392.22,7025,396.64,855307,394.44
2021-06-17 04:00:00+00:00,394.14,395.05,391.64,10067,393.78,1092378,394.05
2021-06-18 04:00:00+00:00,388.81,391.49,388.6,11986,390.79,1353018,390.28
2021-06-21 04:00:00+00:00,394.25,394.52,389.75,10379,390.56,1152420,393.27
2021-06-22 04:00:00+00:00,396.36,397.25,393.69,7159,394.34,897093,395.83
2021-06-23 04:00:00+00:00,396.01,397.31,395.92,5632,396.52,771762,396.6
2021-06-24 04:00:00+00:00,398.27,398.73,397.87,6833,398.1,843012,398.35
2021-06-25 04:00:00+00:00,399.73,400.17,398.77,8939,399.06,1160440,399.45
2021-06-28 04:00:00+00:00,400.53,400.69,399.05,7440,400.25,781623,399.89
2021-06-29 04:00:00+00:00,400.74,401.55,400.24,6190,400.97,727546,400.84
2021-06-30 04:00:00+00:00,401.09,401.68,400.29,7693,400.29,848270,401.01
2021-07-01 04:00:00+00:00,403.34,403.47,401.8,9231,401.85,1015595,402.81
2021-07-02 04:00:00+00:00,406.48,406.74,404.15,7747,404.46,860976,405.55
2021-07-06 04:00:00+00:00,405.58,406.66,402.91,7621,406.52,820834,404.82
2021-07-07 04:00:00+00:00,407.1,407.36,404.33,7371,406.34,881413,406.46
2021-07-08 04:00:00+00:00,403.75,404.52,400.63,8772,401.71,1354797,402.8
2021-07-09 04:00:00+00:00,408.14,408.33,405.11,10074,405.27,1256371,407.35
2021-07-12 04:00:00+00:00,409.58,409.71,407.59,9845,407.98,1109626,409.15
2021-07-13 04:00:00+00:00,408.23,410.24,407.89,8970,408.73,1100699,408.92
2021-07-14 04:00:00+00:00,408.84,410.32,407.53,6214,409.84,958448,408.97
2021-07-15 04:00:00+00:00,407.35,408.08,405.5,8808,407.47,1329473,407.01
2021-07-16 04:00:00+00:00,404.19,408.58,403.77,11170,408.52,1661664,405.83
2021-07-19 04:00:00+00:00,397.84,399.78,395.41,17353,399.33,2652205,396.94
2021-07-20 04:00:00+00:00,403.89,405.16,398.07,16750,398.94,2078731,403.66
2021-07-21 04:00:00+00:00,407.11,407.31,404.94,10236,405.1,1226597,406.45
2021-07-22 04:00:00+00:00,408.07,408.24,406.37,8336,407.35,973538,407.5
2021-07-23 04:00:00+00:00,412.03,412.55,409.31,10194,410.01,1153521,411.55
2021-07-26 04:00:00+00:00,413.19,413.24,411.58,7047,411.62,773627,412.55
2021-07-27 04:00:00+00:00,411.31,412.1,408.53,9198,412.09,1040709,410.24
2021-07-28 04:00:00+00:00,411.17,412.55,410.13,6912,411.96,875428,411.35
2021-07-29 04:00:00+00:00,412.89,413.95,412.1,7252,412.1,796963,413.28
2021-07-30 04:00:00+00:00,410.85,412.29,410.19,9215,410.32,1095883,410.93
2021-08-02 04:00:00+00:00,410.02,413.1,409.75,7400,412.59,1003205,411.17
2021-08-03 04:00:00+00:00,413.44,413.44,408.63,7976,410.81,1031118,411.24
2021-08-04 04:00:00+00:00,411.35,412.62,411.12,6654,412.05,891423,411.88
2021-08-05 04:00:00+00:00,413.89,413.99,412.18,5944,412.53,726445,413.1
2021-08-06 04:00:00+00:00,414.63,414.98,414.01,5492,414.25,711250,414.51
2021-08-09 04:00:00+00:00,414.33,414.87,413.5,4965,414.58,595961,414.26
2021-08-10 04:00:00+00:00,414.78,415.49,414.07,5564,414.74,674913,414.78
2021-08-11 04:00:00+00:00,415.8,415.9,414.73,6508,415.79,749406,415.46
2021-08-12 04:00:00+00:00,417.03,417.18,414.77,8126,415.66,768709,416.03
2021-08-13 04:00:00+00:00,417.81,417.81,417.09,5670,417.53,576662,417.45
2021-08-16 04:00:00+00:00,418.82,418.92,414.97,8164,416.53,1014355,416.8
2021-08-17 04:00:00+00:00,416.02,416.92,413.15,8298,416.29,1293505,415.09
2021-08-18 04:00:00+00:00,411.61,416.58,411.26,6350,415.03,1232736,414.17
2021-08-19 04:00:00+00:00,412.24,413.32,408.64,9272,408.78,1395553,411.48
2021-08-20 04:00:00+00:00,415.43,415.74,412.03,5930,412.5,900346,414.78
2021-08-23 04:00:00+00:00,419.1,419.98,417.12,8032,417.12,960719,419.24
2021-08-24 04:00:00+00:00,419.71,420.28,419.24,6905,419.77,774430,419.9
2021-08-25 04:00:00+00:00,420.64,421.11,419.57,5174,419.93,666120,420.63
2021-08-26 04:00:00+00:00,418.2,420.54,418.05,7332,420.36,1064115,419.06
2021-08-27 04:00:00+00:00,421.79,422.24,418.9,7665,418.92,1141610,421.38
2021-08-30 04:00:00+00:00,423.72,424.49,422.36,9056,422.57,757959,423.89
2021-08-31 04:00:00+00:00,423.15,423.97,422.53,6930,423.64,916029,423.24
2021-09-01 04:00:00+00:00,423.25,424.56,423.1,7975,424.09,926673,423.81
2021-09-02 04:00:00+00:00,424.66,425.42,423.44,5703,424.76,761510,424.36
2021-09-03 04:00:00+00:00,424.5,425.04,423.1,6780,423.53,794266,424.39
2021-09-07 04:00:00+00:00,423.05,424.16,422.35,6934,424.16,832398,423.2
2021-09-08 04:00:00+00:00,422.51,423.17,420.58,4849,422.47,694091,422.05
2021-09-09 04:00:00+00:00,420.66,424.0,420.45,6692,422.37,996739,421.82
2021-09-10 04:00:00+00:00,417.46,423.03,417.25,8960,422.69,1381172,419.51
2021-09-13 04:00:00+00:00,418.44,420.58,416.12,11219,420.4,1608821,417.83
2021-09-14 04:00:00+00:00,416.21,420.04,415.32,9214,419.94,1146914,416.9
2021-09-15 04:00:00+00:00,419.66,420.14,415.53,10238,416.59,1510563,418.57
2021-09-16 04:00:00+00:00,418.99,420.06,416.04,13404,419.12,1779594,418.26
2021-09-17 04:00:00+00:00,414.9,418.63,414.56,16963,417.98,2162504,415.71
2021-09-20 04:00:00+00:00,407.96,410.35,403.12,16823,408.78,2984272,406.67
2021-09-21 04:00:00+00:00,407.61,411.61,407.1,7303,410.42,1247521,409.15
2021-09-22 04:00:00+00:00,411.57,413.61,408.96,9692,409.93,1362000,411.82
2021-09-23 04:00:00+00:00,416.51,418.18,413.27,10042,413.42,1392247,416.8
2021-09-24 04:00:00+00:00,417.25,417.98,414.77,7602,414.86,868002,416.85
2021-09-27 04:00:00+00:00,416.09,417.39,415.42,6685,416.07,1002093,416.46
2021-09-28 04:00:00+00:00,407.61,413.54,407.01,14608,413.12,2517009,408.98
2021-09-29 04:00:00+00:00,408.28,410.8,407.83,7854,409.04,1259918,409.33
2021-09-30 04:00:00+00:00,403.31,410.54,403.21,14814,409.77,2595030,406.28
2021-10-01 04:00:00+00:00,408.18,409.84,401.61,13889,405.15,2310457,405.91
2021-10-04 04:00:00+00:00,402.79,407.86,400.78,15227,407.01,2759787,402.72
2021-10-05 04:00:00+00:00,407.01,409.35,403.64,8575,404.39,1563300,407.78
2021-10-06 04:00:00+00:00,408.8,408.99,401.89,16546,403.49,2736516,405.8
2021-10-07 04:00:00+00:00,412.21,415.15,411.91,9335,412.05,1369868,413.72
2021-10-08 04:00:00+00:00,411.5,413.49,410.97,8537,413.12,1316623,412.17
2021-10-11 04:00:00+00:00,408.57,413.81,408.57,7911,410.92,1381463,410.91
2021-10-12 04:00:00+00:00,407.63,409.91,406.83,10879,409.51,1831193,408.33
2021-10-13 04:00:00+00:00,409.05,409.8,405.78,10984,408.65,1570296,408.0
2021-10-14 04:00:00+00:00,415.94,416.09,412.31,11662,412.78,1702171,414.95
2021-10-15 04:00:00+00:00,419.08,419.48,417.44,12976,418.22,1688757,418.68
2021-10-18 04:00:00+00:00,420.37,420.68,416.67,9080,417.34,1250461,419.64
2021-10-19 04:00:00+00:00,423.65,423.65,421.39,10119,421.97,1253397,422.87
2021-10-20 04:00:00+00:00,425.24,425.55,423.94,9407,424.02,1065761,424.9
2021-10-21 04:00:00+00:00,426.33,426.58,424.23,7588,424.61,961412,425.36
2021-10-22 04:00:00+00:00,425.9,427.34,424.01,8062,425.92,1125046,425.84
2021-10-25 04:00:00+00:00,428.15,428.53,425.25,8170,426.99,970934,427.61
2021-10-26 04:00:00+00:00,428.59,430.97,428.25,9568,429.76,1401235,429.62
2021-10-27 04:00:00+00:00,426.65,429.72,426.63,13008,429.05,1423600,428.31
2021-10-28 04:00:00+00:00,430.67,430.88,428.15,9127,428.16,1078798,429.92
2021-10-29 04:00:00+00:00,431.59,431.97,428.22,12800,428.49,1738283,430.69
2021-11-01 04:00:00+00:00,432.46,433.04,430.72,9749,432.71,1133593,431.77
2021-11-02 04:00:00+00:00,434.15,434.46,432.49,8247,432.65,1064404,433.84
2021-11-03 04:00:00+00:00,436.85,437.23,433.22,9383,433.63,1133985,435.11
2021-11-04 04:00:00+00:00,438.85,438.96,437.12,8018,437.45,1035074,438.15
2021-11-05 04:00:00+00:00,440.44,442.39,438.91,9807,441.13,1053869,441.0
2021-11-08 05:00:00+00:00,440.81,441.99,440.14,5354,441.56,572075,440.99
2021-11-09 05:00:00+00:00,439.32,441.39,437.93,7731,441.36,980433,439.03
2021-11-10 05:00:00+00:00,435.86,439.31,434.34,11644,437.62,1562659,436.6
2021-11-11 05:00:00+00:00,436.01,437.36,435.92,5791,437.31,739921,436.58
2021-11-12 05:00:00+00:00,439.27,439.78,436.26,6826,437.26,883752,438.42
2021-11-15 05:00:00+00:00,439.37,440.58,438.26,9117,440.56,948862,439.23
2021-11-16 05:00:00+00:00,441.07,442.24,439.08,9411,439.26,1161115,441.28
2021-11-17 05:00:00+00:00,440.06,441.02,439.45,6668,440.87,875040,440.2
2021-11-18 05:00:00+00:00,441.49,441.79,438.39,9483,441.13,1208367,440.7
2021-11-19 05:00:00+00:00,440.85,442.64,440.39,9396,441.41,1182262,441.29
2021-11-22 05:00:00+00:00,439.4,445.11,439.33,11155,442.62,1514257,442.54
2021-11-23 05:00:00+00:00,440.17,440.9,436.59,12691,439.16,1724927,438.72
2021-11-24 05:00:00+00:00,441.22,441.36,437.3,10698,438.18,1387007,439.93
2021-11-26 05:00:00+00:00,431.37,436.05,430.35,13466,434.65,2310218,432.5
2021-11-29 05:00:00+00:00,436.76,438.55,434.02,13379,436.22,2005303,436.63
2021-11-30 05:00:00+00:00,428.79,436.05,427.99,20408,434.28,2483997,430.78
2021-12-01 05:00:00+00:00,423.41,436.77,423.3,23674,433.94,3281099,430.9
2021-12-02 05:00:00+00:00,429.88,431.51,423.33,16897,423.54,2440468,428.77
2021-12-03 05:00:00+00:00,426.22,432.65,422.0,18527,431.62,2544503,425.04
2021-12-06 05:00:00+00:00,431.3,433.14,426.39,18932,428.76,2296935,431.01
2021-12-07 05:00:00+00:00,440.19,440.73,436.49,17536,436.54,2214138,439.55
2021-12-08 05:00:00+00:00,441.35,441.79,438.84,13660,440.54,1358914,440.49
2021-12-09 05:00:00+00:00,438.38,440.95,438.18,11529,440.04,1240904,439.74
2021-12-10 05:00:00+00:00,442.44,442.62,438.52,10432,441.06,1279582,440.85
2021-12-13 05:00:00+00:00,438.68,442.32,438.36,10772,442.1,1443330,439.77
2021-12-14 05:00:00+00:00,435.57,437.79,432.64,12066,435.24,1666304,434.75
2021-12-15 05:00:00+00:00,442.34,442.6,433.16,14755,435.67,2453008,437.56
2021-12-16 05:00:00+00:00,438.51,444.48,436.91,17728,444.21,2398682,440.65
2021-12-17 05:00:00+00:00,433.77,438.35,432.1,13708,435.45,1788722,435.24
2021-12-20 05:00:00+00:00,429.28,429.58,425.57,14381,428.64,1951976,427.74
2021-12-21 05:00:00+00:00,436.8,436.94,430.45,11587,432.72,1438023,434.6
2021-12-22 05:00:00+00:00,441.18,441.28,436.35,9319,436.42,1186516,439.58
2021-12-23 05:00:00+00:00,443.91,445.41,442.08,11342,442.17,1327872,444.43
2021-12-27 05:00:00+00:00,450.24,450.24,445.25,8929,445.31,1048955,448.69
2021-12-28 05:00:00+00:00,449.84,451.65,449.08,8876,450.63,981087,450.09
2021-12-29 05:00:00+00:00,450.41,451.38,448.95,6824,449.92,798714,450.3
2021-12-30 05:00:00+00:00,449.18,451.84,448.72,8227,450.94,1079839,450.74
2021-12-31 05:00:00+00:00,447.97,449.81,447.76,8258,448.68,978337,448.81
2022-01-03 05:00:00+00:00,450.66,450.7,446.99,9223,449.31,1096935,449.59
2022-01-04 05:00:00+00:00,450.4,452.76,448.65,13046,452.04,1592794,450.72
2022-01-05 05:00:00+00:00,441.93,450.86,441.75,15201,450.19,2124466,446.05
2022-01-06 05:00:00+00:00,441.42,444.1,439.04,14238,441.3,1982217,442.01
2022-01-07 05:00:00+00:00,439.57,442.59,438.35,7165,441.41,1237553,440.6
2022-01-10 05:00:00+00:00,439.17,439.3,430.72,13012,436.48,2037795,434.35
2022-01-11 05:00:00+00:00,443.11,443.21,435.87,9525,438.81,1182243,440.05
2022-01-12 05:00:00+00:00,444.39,446.35,442.4,7772,444.88,823670,444.4
2022-01-13 05:00:00+00:00,438.43,446.02,437.17,11706,445.55,1480043,441.03
2022-01-14 05:00:00+00:00,438.24,438.68,433.84,10672,434.98,1526542,436.43
2022-01-18 05:00:00+00:00,430.61,433.83,429.52,11392,433.63,1616692,431.37
2022-01-19 05:00:00+00:00,426.21,433.53,425.87,11797,432.14,1615078,429.84
2022-01-20 05:00:00+00:00,421.26,432.72,420.97,12206,427.95,1946911,427.68
2022-01-21 05:00:00+00:00,413.17,422.63,413.14,20766,420.38,3155532,417.15
2022-01-24 05:00:00+00:00,415.14,415.39,396.97,23281,407.57,3508516,405.22
2022-01-25 05:00:00+00:00,409.85,414.78,402.99,17362,408.53,2831413,408.82
2022-01-26 05:00:00+00:00,408.55,418.83,404.56,17705,415.94,2683341,412.34
2022-01-27 05:00:00+00:00,406.86,416.51,405.12,14775,413.39,2283525,409.63
2022-01-28 05:00:00+00:00,416.89,416.93,403.57,18335,408.17,2725224,410.39
2022-01-31 05:00:00+00:00,424.31,424.75,414.92,16792,416.2,2210038,421.41
2022-02-01 05:00:00+00:00,427.19,427.88,421.61,10030,425.14,1315722,425.18
2022-02-02 05:00:00+00:00,431.27,432.14,427.37,9486,429.63,1506614,430.14
2022-02-03 05:00:00+00:00,421.13,427.24,420.48,11786,425.41,1709160,424.02
2022-02-04 05:00:00+00:00,423.3,427.1,418.7,11860,421.06,1571603,423.27
2022-02-07 05:00:00+00:00,421.88,425.39,420.6,6199,424.02,915456,422.89
2022-02-08 05:00:00+00:00,425.23,426.24,420.01,6678,421.43,1066565,423.64
2022-02-09 05:00:00+00:00,431.47,431.83,429.24,9830,429.41,1363613,430.66
2022-02-10 05:00:00+00:00,423.9,431.73,421.85,15391,425.77,2187584,426.72
2022-02-11 05:00:00+00:00,415.45,425.94,414.08,15049,423.89,2442797,417.96
2022-02-14 05:00:00+00:00,414.0,416.55,410.69,9547,415.01,1353964,413.92
2022-02-15 05:00:00+00:00,420.7,420.97,418.12,8246,418.65,971379,419.76
2022-02-16 05:00:00+00:00,421.35,422.53,416.9,7916,418.79,1044875,419.56
2022-02-17 05:00:00+00:00,412.2,418.57,411.68,11549,418.24,1471785,414.3
2022-02-18 05:00:00+00:00,409.65,413.77,407.38,12914,412.57,1718599,410.29
2022-02-22 05:00:00+00:00,405.22,410.81,401.75,19168,407.55,2494412,405.89
2022-02-23 05:00:00+00:00,398.12,408.65,397.48,15390,408.06,2181670,402.05
2022-02-24 05:00:00+00:00,404.02,404.4,387.36,18655,387.74,2457055,395.19
2022-02-25 05:00:00+00:00,412.83,412.99,403.67,14939,405.22,1794538,410.17
2022-02-28 05:00:00+00:00,411.74,413.32,406.28,14592,407.49,2056557,409.53
2022-03-01 05:00:00+00:00,405.55,412.36,403.04,15024,410.42,2051122,406.36
2022-03-02 05:00:00+00:00,412.97,414.69,407.2,12959,407.87,1551924,412.03
2022-03-03 05:00:00+00:00,411.04,416.07,409.26,12994,415.43,1501648,412.23
2022-03-04 05:00:00+00:00,407.65,408.79,403.68,12817,407.27,1529061,406.11
2022-03-07 05:00:00+00:00,395.68,407.32,395.61,17979,407.04,2501177,399.15
2022-03-08 05:00:00+00:00,392.7,402.98,391.63,23243,395.86,3256913,396.69
2022-03-09 05:00:00+00:00,403.21,405.15,398.88,13170,401.04,2191544,402.79
2022-03-10 05:00:00+00:00,401.35,402.24,396.6,14122,398.59,2202301,399.5
2022-03-11 05:00:00+00:00,396.25,404.4,395.76,13953,403.87,2088256,400.11
2022-03-14 04:00:00+00:00,393.3,400.44,392.21,16252,397.08,2561937,394.98
2022-03-15 04:00:00+00:00,402.0,402.63,394.71,17082,395.94,2612143,399.46
2022-03-16 04:00:00+00:00,410.97,410.97,400.76,17525,405.51,2848672,406.47
2022-03-17 04:00:00+00:00,416.04,416.04,408.65,13290,409.12,2107649,412.52
2022-03-18 04:00:00+00:00,420.46,420.92,413.72,12686,414.49,1853532,417.95
2022-03-21 04:00:00+00:00,420.49,422.45,416.99,14070,420.76,1923850,419.84
2022-03-22 04:00:00+00:00,425.43,426.35,421.96,9920,422.02,1367707,424.67
2022-03-23 04:00:00+00:00,419.94,424.35,419.93,12278,422.85,1533798,422.21
2022-03-24 04:00:00+00:00,426.2,426.22,420.87,9225,421.92,1175556,423.9
2022-03-25 04:00:00+00:00,428.31,428.6,424.34,9750,426.87,1147220,426.66
2022-03-28 04:00:00+00:00,431.34,431.36,425.91,7327,427.78,972411,428.77
2022-03-29 04:00:00+00:00,436.77,437.21,432.62,15815,435.3,1995564,435.06
2022-03-30 04:00:00+00:00,433.97,436.39,431.92,9858,435.61,1142267,434.26
2022-03-31 04:00:00+00:00,427.51,434.06,427.31,12947,433.37,1732118,430.79
2022-04-01 04:00:00+00:00,428.57,429.05,425.04,9079,428.91,1247893,427.28
2022-04-04 04:00:00+00:00,432.15,432.26,427.97,10175,428.71,1164303,430.89
2022-04-05 04:00:00+00:00,426.97,433.19,425.71,12597,430.75,1793188,428.57
2022-04-06 04:00:00+00:00,422.62,424.79,419.62,14972,422.83,2303884,422.11
2022-04-07 04:00:00+00:00,424.58,426.43,419.72,12957,421.74,1971889,423.19
2022-04-08 04:00:00+00:00,423.56,426.34,422.0,9504,424.0,1579934,424.09
2022-04-11 04:00:00+00:00,416.35,421.07,415.78,12699,420.28,1942981,418.2
2022-04-12 04:00:00+00:00,414.71,421.71,413.17,14851,419.32,2364634,416.25
2022-04-13 04:00:00+00:00,419.49,420.18,414.36,8555,414.44,1137623,417.88
2022-04-14 04:00:00+00:00,414.4,420.78,414.15,10007,419.73,1480474,416.65
2022-04-18 04:00:00+00:00,414.46,416.08,412.2,9062,413.4,1239780,414.0
2022-04-19 04:00:00+00:00,420.99,421.82,414.18,10405,414.42,1593310,419.56
2022-04-20 04:00:00+00:00,420.8,423.49,419.66,8451,422.91,1267461,421.65
2022-04-21 04:00:00+00:00,414.37,425.79,413.62,10728,424.52,1677539,419.06
2022-04-22 04:00:00+00:00,403.14,413.66,402.58,14527,413.36,2520022,407.08
2022-04-25 04:00:00+00:00,405.52,405.63,396.32,16649,400.88,2446712,400.72
2022-04-26 04:00:00+00:00,393.72,403.08,393.7,17900,402.87,3107121,397.54
2022-04-27 04:00:00+00:00,394.76,400.18,392.7,12372,394.79,1884990,396.53
2022-04-28 04:00:00+00:00,404.75,406.5,395.14,18434,399.53,2901392,402.08
2022-04-29 04:00:00+00:00,389.76,402.94,389.11,20883,400.83,3563548,394.57
2022-05-02 04:00:00+00:00,392.31,393.51,383.29,21495,389.87,3327180,388.68
2022-05-03 04:00:00+00:00,393.94,396.39,391.16,12302,392.67,1816807,393.81
2022-05-04 04:00:00+00:00,406.01,406.52,391.47,19847,394.64,2997683,399.21
2022-05-05 04:00:00+00:00,391.93,401.78,387.47,25192,401.71,4327815,392.57
2022-05-06 04:00:00+00:00,389.42,392.45,383.91,18877,389.01,2839887,388.07
2022-05-09 04:00:00+00:00,376.84,384.5,375.2,19257,383.32,3073074,379.28
2022-05-10 04:00:00+00:00,377.62,384.24,373.59,23079,382.94,3043393,378.89
2022-05-11 04:00:00+00:00,371.6,382.25,370.91,19726,376.65,2891288,376.0
2022-05-12 04:00:00+00:00,371.29,374.45,364.45,25962,368.57,3669221,368.52
2022-05-13 04:00:00+00:00,380.01,381.49,374.35,17694,375.46,2496868,378.74
2022-05-16 04:00:00+00:00,378.74,382.22,376.24,12495,378.51,2126515,379.08
2022-05-17 04:00:00+00:00,386.36,386.49,380.97,16445,384.64,2344311,384.37
2022-05-18 04:00:00+00:00,370.86,382.07,369.55,18292,381.84,2791976,373.58
2022-05-19 04:00:00+00:00,368.47,372.91,366.38,13874,367.71,2361296,369.4
2022-05-20 04:00:00+00:00,368.64,372.59,360.1,20217,372.13,3193677,365.26
2022-05-23 04:00:00+00:00,375.61,376.31,369.41,13982,371.81,1917353,373.78
